exam_subject_id,program_year_id,year,subject_slot,subject_id,subject_name_raw,subject_name_std,score_max,exam_duration_minutes,exam_method,source_id,source_locator
EXAM-024a21ef-2e15-5872-a576-e503dbcc28e7,PY-72444f87-2128-5e58-83db-9ee54057b81a,2026,public_1,SUBJ-c1afee7c-2c8b-5b96-8fd0-29904b52131b,高等数学,高等数学,150,120,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""生物制药"",""section"":""考试科目""}"
EXAM-0124cede-a364-5d61-bcde-f100471f7efa,PY-72444f87-2128-5e58-83db-9ee54057b81a,2026,public_2,SUBJ-519af401-8795-53ed-8ca6-c732ca62949c,英语,英语,150,90,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""生物制药"",""section"":""考试科目""}"
EXAM-22da03c0-ba33-5f6b-91b4-ec5c75b99254,PY-aa1faa30-f529-5015-9edb-8acae4bb9ff7,2026,professional_1,SUBJ-17c29bcb-031b-5886-9ae6-dbda71e015ef,电路分析基础,电路分析基础,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""电子信息工程"",""section"":""考试科目""}"
EXAM-fd11d1a2-f554-5ef0-bd71-84b5f906581f,PY-aa1faa30-f529-5015-9edb-8acae4bb9ff7,2026,professional_2,SUBJ-0210da2c-c125-5f19-9416-37fce69429c7,数字电子技术基础,数字电子技术基础,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""电子信息工程"",""section"":""考试科目""}"
EXAM-d4118ce6-19ab-5c45-bec0-599a521b4f3e,PY-aa1faa30-f529-5015-9edb-8acae4bb9ff7,2026,public_1,SUBJ-c1afee7c-2c8b-5b96-8fd0-29904b52131b,高等数学,高等数学,150,120,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""电子信息工程"",""section"":""考试科目""}"
EXAM-272af6f8-7957-5e33-9bd5-43dcd067a9f1,PY-aa1faa30-f529-5015-9edb-8acae4bb9ff7,2026,public_2,SUBJ-519af401-8795-53ed-8ca6-c732ca62949c,英语,英语,150,90,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""电子信息工程"",""section"":""考试科目""}"
EXAM-ed23b9fe-9a8b-5894-981b-1b03328380f5,PY-6937acb5-ca42-5874-90cd-3ff3eba3dff2,2026,professional_1,SUBJ-17c29bcb-031b-5886-9ae6-dbda71e015ef,电路分析基础,电路分析基础,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""电气工程及其自动化"",""section"":""考试科目""}"
EXAM-51c71312-c084-55f3-8584-1135884448b6,PY-6937acb5-ca42-5874-90cd-3ff3eba3dff2,2026,professional_2,SUBJ-0210da2c-c125-5f19-9416-37fce69429c7,数字电子技术基础,数字电子技术基础,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""电气工程及其自动化"",""section"":""考试科目""}"
EXAM-bf9c1d57-7bdb-5188-8d70-f5e5cb042960,PY-6937acb5-ca42-5874-90cd-3ff3eba3dff2,2026,public_1,SUBJ-c1afee7c-2c8b-5b96-8fd0-29904b52131b,高等数学,高等数学,150,120,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""电气工程及其自动化"",""section"":""考试科目""}"
EXAM-49a804fd-ec5f-5e3d-b0e9-2dbb180d28fc,PY-6937acb5-ca42-5874-90cd-3ff3eba3dff2,2026,public_2,SUBJ-519af401-8795-53ed-8ca6-c732ca62949c,英语,英语,150,90,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""电气工程及其自动化"",""section"":""考试科目""}"
EXAM-7a445e79-eb9e-56b1-bc49-b9928e07b048,PY-9bf379f6-526f-5941-957a-024bcf12b06d,2026,professional_1,SUBJ-64f42f8f-5b59-5019-bd92-5772473a7077,统计学,统计学,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""经济统计学"",""section"":""考试科目""}"
EXAM-c3309d39-3a13-5688-abd2-759038d55d54,PY-9bf379f6-526f-5941-957a-024bcf12b06d,2026,professional_2,SUBJ-7c29394f-52b0-5931-b0b3-625d7861212e,微观经济学,微观经济学,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""经济统计学"",""section"":""考试科目""}"
EXAM-f546c937-ed4a-5ea6-9d5f-2931a3f3535a,PY-9bf379f6-526f-5941-957a-024bcf12b06d,2026,public_1,SUBJ-c1afee7c-2c8b-5b96-8fd0-29904b52131b,高等数学,高等数学,150,120,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""经济统计学"",""section"":""考试科目""}"
EXAM-e1506334-40e8-52a3-ac0b-0caeba991212,PY-9bf379f6-526f-5941-957a-024bcf12b06d,2026,public_2,SUBJ-519af401-8795-53ed-8ca6-c732ca62949c,英语,英语,150,90,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""经济统计学"",""section"":""考试科目""}"
EXAM-8c5192cc-f957-57fb-9515-db21be4d3dc0,PY-db22c94f-7384-5d9f-8d28-d9d914655409,2026,professional_1,SUBJ-e352e919-c275-52bb-b3f8-63af79d9e8aa,传播学概论,传播学概论,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""网络与新媒体"",""section"":""考试科目""}"
EXAM-0d7c8dbd-13a0-5362-8a3c-b17fe2d3f674,PY-db22c94f-7384-5d9f-8d28-d9d914655409,2026,professional_2,SUBJ-8e5385a1-a7b4-505d-bf4c-ae5ee1a19c1e,新闻学概论,新闻学概论,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""网络与新媒体"",""section"":""考试科目""}"
EXAM-525508bb-f32b-5c89-9480-771476ea9143,PY-db22c94f-7384-5d9f-8d28-d9d914655409,2026,public_1,SUBJ-d88b6f0d-ab2d-511e-bbc2-2ff6a8d9b607,大学语文,大学语文,150,120,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""网络与新媒体"",""section"":""考试科目""}"
EXAM-fe6354c5-7e75-51c4-bfaa-32b412abb309,PY-db22c94f-7384-5d9f-8d28-d9d914655409,2026,public_2,SUBJ-519af401-8795-53ed-8ca6-c732ca62949c,英语,英语,150,90,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""网络与新媒体"",""section"":""考试科目""}"
EXAM-7be002ac-c41d-5520-a108-90397ddf5afe,PY-45d12ed2-0b3e-545b-9059-9faa17bf9627,2026,professional_1,SUBJ-1187ecff-f02c-5290-8d46-b7a9749ff165,C语言程序设计,C语言程序设计,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""网络工程"",""section"":""考试科目""}"
EXAM-782575bc-721d-5c76-a9c0-c3087e691a24,PY-45d12ed2-0b3e-545b-9059-9faa17bf9627,2026,professional_2,SUBJ-ee125cd5-c186-5634-a89b-cfb306ee74c3,数据结构,数据结构,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""网络工程"",""section"":""考试科目""}"
EXAM-cf57d174-88df-5373-ae4a-2d5a345c9e83,PY-45d12ed2-0b3e-545b-9059-9faa17bf9627,2026,public_1,SUBJ-c1afee7c-2c8b-5b96-8fd0-29904b52131b,高等数学,高等数学,150,120,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""网络工程"",""section"":""考试科目""}"
EXAM-f7df707d-55e6-58bf-a459-c7f0b88417b7,PY-45d12ed2-0b3e-545b-9059-9faa17bf9627,2026,public_2,SUBJ-519af401-8795-53ed-8ca6-c732ca62949c,英语,英语,150,90,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""网络工程"",""section"":""考试科目""}"
EXAM-494a1c60-f55f-5346-9c9c-96ec6b1dcb06,PY-ad8df301-6793-5250-9766-93e5674a5189,2026,professional_1,SUBJ-af265a9a-3576-5139-8e32-0df76de6f524,基础无机化学,基础无机化学,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""药物制剂"",""section"":""考试科目""}"
EXAM-42470bca-2d83-59d0-8678-184173b9036c,PY-ad8df301-6793-5250-9766-93e5674a5189,2026,professional_2,SUBJ-f064f3e9-8008-5e68-86f5-1e55c4ebf102,基础分析化学,基础分析化学,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""药物制剂"",""section"":""考试科目""}"
EXAM-c5309c75-19bf-58e8-9129-0007b6b92804,PY-ad8df301-6793-5250-9766-93e5674a5189,2026,public_1,SUBJ-c1afee7c-2c8b-5b96-8fd0-29904b52131b,高等数学,高等数学,150,120,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""药物制剂"",""section"":""考试科目""}"
EXAM-1cbb05e0-5b4a-5208-9a9f-9d964ce44323,PY-ad8df301-6793-5250-9766-93e5674a5189,2026,public_2,SUBJ-519af401-8795-53ed-8ca6-c732ca62949c,英语,英语,150,90,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""药物制剂"",""section"":""考试科目""}"
EXAM-383d4e21-d7c6-5a3a-a277-7777e4c5fb6b,PY-1fa48ea8-9b9a-504c-a596-68116f927ac6,2026,professional_1,SUBJ-88d1b877-d7e1-5b43-8383-45ccafde7590,人物速写,人物速写,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""视觉传达设计"",""section"":""考试科目""}"
EXAM-f0ffd2f1-44f8-53a9-9489-8b79ea475ca7,PY-1fa48ea8-9b9a-504c-a596-68116f927ac6,2026,professional_2,SUBJ-01918fe9-ba7a-5bb6-81c1-08ef3a02dec6,插画设计,插画设计,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""视觉传达设计"",""section"":""考试科目""}"
EXAM-e18fe3a1-2209-5fd1-8f60-ca19a9d59398,PY-1fa48ea8-9b9a-504c-a596-68116f927ac6,2026,public_1,SUBJ-d88b6f0d-ab2d-511e-bbc2-2ff6a8d9b607,大学语文,大学语文,150,120,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""视觉传达设计"",""section"":""考试科目""}"
EXAM-c92b96ab-74a7-5a76-97bf-630aeae30a06,PY-1fa48ea8-9b9a-504c-a596-68116f927ac6,2026,public_2,SUBJ-519af401-8795-53ed-8ca6-c732ca62949c,英语,英语,150,90,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""视觉传达设计"",""section"":""考试科目""}"
EXAM-789ff02d-ef13-5020-b9e6-eee32fd127ad,PY-57e78f73-a8db-57d9-80d6-67958e447a8f,2026,professional_1,SUBJ-1187ecff-f02c-5290-8d46-b7a9749ff165,C语言程序设计,C语言程序设计,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""计算机科学与技术"",""section"":""考试科目""}"
EXAM-fb210998-1a4b-5c71-82b6-09c54c63001f,PY-57e78f73-a8db-57d9-80d6-67958e447a8f,2026,professional_2,SUBJ-ee125cd5-c186-5634-a89b-cfb306ee74c3,数据结构,数据结构,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""计算机科学与技术"",""section"":""考试科目""}"
EXAM-5b4ec224-7688-586e-b90b-8f37af406e98,PY-57e78f73-a8db-57d9-80d6-67958e447a8f,2026,public_1,SUBJ-c1afee7c-2c8b-5b96-8fd0-29904b52131b,高等数学,高等数学,150,120,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""计算机科学与技术"",""section"":""考试科目""}"
EXAM-b320ce77-2d37-5bf1-b03f-20cb9a89c0fc,PY-57e78f73-a8db-57d9-80d6-67958e447a8f,2026,public_2,SUBJ-519af401-8795-53ed-8ca6-c732ca62949c,英语,英语,150,90,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""计算机科学与技术"",""section"":""考试科目""}"
EXAM-be6d8fc2-04cb-5cf1-80aa-94589acff916,PY-7d7a90df-6856-5ed4-bd80-3bb9f115e50c,2026,professional_1,SUBJ-225d4839-edc0-58f4-a894-f24182a6ca56,管理学原理,管理学原理,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""财务管理"",""section"":""考试科目""}"
EXAM-372ebd95-453d-5504-88ef-9720db908a2d,PY-7d7a90df-6856-5ed4-bd80-3bb9f115e50c,2026,professional_2,SUBJ-be5405f8-d905-514f-8b29-cc10f36c78ef,会计学原理,会计学原理,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""财务管理"",""section"":""考试科目""}"
EXAM-8c91fa36-fc64-5e39-83a5-956ac44ddf35,PY-7d7a90df-6856-5ed4-bd80-3bb9f115e50c,2026,public_1,SUBJ-d88b6f0d-ab2d-511e-bbc2-2ff6a8d9b607,大学语文,大学语文,150,120,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""财务管理"",""section"":""考试科目""}"
EXAM-03221907-deb5-5056-bcf1-39248e1a5389,PY-7d7a90df-6856-5ed4-bd80-3bb9f115e50c,2026,public_2,SUBJ-519af401-8795-53ed-8ca6-c732ca62949c,英语,英语,150,90,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""财务管理"",""section"":""考试科目""}"
EXAM-5af51df6-f155-5ebe-a312-2e2258c54eda,PY-87d007a8-7d28-5978-b3e0-0878b10e64b2,2026,professional_1,SUBJ-1187ecff-f02c-5290-8d46-b7a9749ff165,C语言程序设计,C语言程序设计,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""软件工程"",""section"":""考试科目""}"
EXAM-ffb56fcc-e188-5fc2-9555-ffbe25b67d5e,PY-87d007a8-7d28-5978-b3e0-0878b10e64b2,2026,professional_2,SUBJ-ee125cd5-c186-5634-a89b-cfb306ee74c3,数据结构,数据结构,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""软件工程"",""section"":""考试科目""}"
EXAM-85ff756c-249b-5d4e-b1ee-3264de3e8419,PY-87d007a8-7d28-5978-b3e0-0878b10e64b2,2026,public_1,SUBJ-c1afee7c-2c8b-5b96-8fd0-29904b52131b,高等数学,高等数学,150,120,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""软件工程"",""section"":""考试科目""}"
EXAM-3fc9bef6-225b-5f91-8c1f-e49dd5691e94,PY-87d007a8-7d28-5978-b3e0-0878b10e64b2,2026,public_2,SUBJ-519af401-8795-53ed-8ca6-c732ca62949c,英语,英语,150,90,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""软件工程"",""section"":""考试科目""}"
EXAM-4937a2a7-78fe-5970-bb66-33b213b9ac40,PY-3285d496-881a-55ab-ac23-820876127fe9,2026,professional_1,SUBJ-26a1c76a-73cb-50b2-a6ad-138251b69ad9,运动解剖生理学,运动解剖生理学,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""运动康复"",""section"":""考试科目""}"
EXAM-09498c98-b10b-5678-8163-271a392f49ad,PY-3285d496-881a-55ab-ac23-820876127fe9,2026,professional_2,SUBJ-c1677517-0a7c-54f6-98e2-02b71ae0359b,康复功能评定学,康复功能评定学,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""运动康复"",""section"":""考试科目""}"
EXAM-bc12bffd-f9e3-534a-9216-80d516d958a5,PY-3285d496-881a-55ab-ac23-820876127fe9,2026,public_1,SUBJ-d88b6f0d-ab2d-511e-bbc2-2ff6a8d9b607,大学语文,大学语文,150,120,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""运动康复"",""section"":""考试科目""}"
EXAM-9b306210-a546-5a45-9b96-d2edf6fadc87,PY-3285d496-881a-55ab-ac23-820876127fe9,2026,public_2,SUBJ-519af401-8795-53ed-8ca6-c732ca62949c,英语,英语,150,90,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""运动康复"",""section"":""考试科目""}"
EXAM-2f880b6e-0b31-5c93-9ae8-9e8bafb477da,PY-ed1c505d-c15f-5eb8-ac3e-fd6c0180066b,2026,professional_1,SUBJ-17c29bcb-031b-5886-9ae6-dbda71e015ef,电路分析基础,电路分析基础,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""通信工程"",""section"":""考试科目""}"
EXAM-f3d2db6c-dd33-50b1-b6a8-64aef9c8dbed,PY-ed1c505d-c15f-5eb8-ac3e-fd6c0180066b,2026,professional_2,SUBJ-0210da2c-c125-5f19-9416-37fce69429c7,数字电子技术基础,数字电子技术基础,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""通信工程"",""section"":""考试科目""}"
EXAM-1aecf4d1-3b75-54c2-b205-07a1a176237d,PY-ed1c505d-c15f-5eb8-ac3e-fd6c0180066b,2026,public_1,SUBJ-c1afee7c-2c8b-5b96-8fd0-29904b52131b,高等数学,高等数学,150,120,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""通信工程"",""section"":""考试科目""}"
EXAM-1d2735cd-f26c-5cd2-8bef-204378f2cdc6,PY-ed1c505d-c15f-5eb8-ac3e-fd6c0180066b,2026,public_2,SUBJ-519af401-8795-53ed-8ca6-c732ca62949c,英语,英语,150,90,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""通信工程"",""section"":""考试科目""}"
EXAM-5ca8f867-c6c5-5487-a8f4-1035a7055384,PY-290a1ee3-ba61-51ad-8200-9203c30cb382,2026,professional_1,SUBJ-65f907f9-5dad-55b8-8388-0a8afb34bcfa,和声,和声,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""音乐学"",""section"":""考试科目""}"
EXAM-116f206a-d5c1-5d5c-a90e-5a48e2f9eed5,PY-290a1ee3-ba61-51ad-8200-9203c30cb382,2026,professional_2,SUBJ-024394d2-caed-5aa8-8645-aa8357db25b1,中国音乐史,中国音乐史,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""音乐学"",""section"":""考试科目""}"
EXAM-ea24153a-8003-5a3b-b285-f6abdd4d5064,PY-290a1ee3-ba61-51ad-8200-9203c30cb382,2026,public_1,SUBJ-d88b6f0d-ab2d-511e-bbc2-2ff6a8d9b607,大学语文,大学语文,150,120,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""音乐学"",""section"":""考试科目""}"
EXAM-aff15f9b-0054-5a28-b34f-0fb4c5fdb445,PY-290a1ee3-ba61-51ad-8200-9203c30cb382,2026,public_2,SUBJ-519af401-8795-53ed-8ca6-c732ca62949c,英语,英语,150,90,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""音乐学"",""section"":""考试科目""}"
EXAM-15410e2d-f2f5-5a99-a176-76a641653091,PY-589eff83-7764-5386-b721-c8e025c15c6e,2026,professional_1,SUBJ-512487a4-1606-5a3e-bbb4-aaa0090673b5,生物化学,生物化学,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""食品质量与安全"",""section"":""考试科目""}"
EXAM-e7dfc361-5978-5410-9078-d2735cc1cc03,PY-589eff83-7764-5386-b721-c8e025c15c6e,2026,professional_2,SUBJ-e954d6b6-e336-5243-997a-401c8e1fec54,微生物学,微生物学,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""食品质量与安全"",""section"":""考试科目""}"
EXAM-a323a26d-8f99-5055-9636-4832d8b28df8,PY-589eff83-7764-5386-b721-c8e025c15c6e,2026,public_1,SUBJ-c1afee7c-2c8b-5b96-8fd0-29904b52131b,高等数学,高等数学,150,120,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""食品质量与安全"",""section"":""考试科目""}"
EXAM-8615849f-2f06-53c3-980d-84393be64182,PY-589eff83-7764-5386-b721-c8e025c15c6e,2026,public_2,SUBJ-519af401-8795-53ed-8ca6-c732ca62949c,英语,英语,150,90,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""食品质量与安全"",""section"":""考试科目""}"
