enrollment_plan_id,offering_id,plan_type,plan_value,value_status,plan_version,announcement_date,is_derived,derivation_method,raw_value,source_id,source_locator
PLAN-ed40e71f-b152-5a89-83ad-c913666fb5c0,OFF-705c408c-f84f-5fb3-88cb-1e1c6bcb8639,registered_poor_family,5,explicit_value,original,2025-03-18,false,,5,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":2,""row_key"":""食品质量与安全"",""section"":""招生专业计划""}"
PLAN-a837f463-4448-5748-b244-727f88c97188,OFF-55f04809-af03-5402-920f-2356cf993aac,total,60,explicit_value,original,2026-03-18,false,,60,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":1,""row_key"":""互联网金融"",""section"":""招生专业计划""}"
PLAN-55ee1b1c-3f07-5339-a8c4-0d3a8792e6bd,OFF-55f04809-af03-5402-920f-2356cf993aac,retired_soldier_culture_exam_exempt,,blank_in_source,original,2026-03-18,false,,,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":1,""row_key"":""互联网金融"",""section"":""招生专业计划""}"
PLAN-1eadf11a-8d94-5380-919a-d91d8de28e2c,OFF-55f04809-af03-5402-920f-2356cf993aac,retired_soldier_non_exempt,,blank_in_source,original,2026-03-18,false,,,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":1,""row_key"":""互联网金融"",""section"":""招生专业计划""}"
PLAN-c38ce730-49fa-521d-82bc-7b9ae7488122,OFF-55f04809-af03-5402-920f-2356cf993aac,registered_poor_family,5,explicit_value,original,2026-03-18,false,,5,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":1,""row_key"":""互联网金融"",""section"":""招生专业计划""}"
PLAN-a2888fb4-c3f7-5a04-a0ef-a946cd832836,OFF-a5dd4961-959d-5b4d-a579-a70ceabb328e,total,100,explicit_value,original,2026-03-18,false,,100,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":1,""row_key"":""人力资源管理"",""section"":""招生专业计划""}"
PLAN-09c0e998-b45a-5dc2-a195-1b8482268093,OFF-a5dd4961-959d-5b4d-a579-a70ceabb328e,retired_soldier_culture_exam_exempt,12,explicit_value,original,2026-03-18,false,,12,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":1,""row_key"":""人力资源管理"",""section"":""招生专业计划""}"
PLAN-157179b4-6a2a-5646-b8bf-75b05afb9c27,OFF-a5dd4961-959d-5b4d-a579-a70ceabb328e,retired_soldier_non_exempt,2,explicit_value,original,2026-03-18,false,,2,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":1,""row_key"":""人力资源管理"",""section"":""招生专业计划""}"
PLAN-f8c1c450-7a7c-5284-8663-c3ba82e0235a,OFF-a5dd4961-959d-5b4d-a579-a70ceabb328e,registered_poor_family,9,explicit_value,original,2026-03-18,false,,9,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":1,""row_key"":""人力资源管理"",""section"":""招生专业计划""}"
PLAN-51c013b6-9734-5c74-84d0-1a3c4c3d3de9,OFF-816f216c-6e6f-538c-9258-8e59f7c55ba1,total,,blank_in_source,original,2026-03-18,false,,,SRC-AHNU-2026-ZC,"{""asset_id"":""ASSET-AHNU-2026-ZC-PDF"",""row_key"":""会计学"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-0a236420-e700-552d-832e-9944cde5760e,OFF-816f216c-6e6f-538c-9258-8e59f7c55ba1,retired_soldier_culture_exam_exempt,,blank_in_source,original,2026-03-18,false,,,SRC-AHNU-2026-ZC,"{""asset_id"":""ASSET-AHNU-2026-ZC-PDF"",""row_key"":""会计学"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-5d4d5fcc-328e-5cdc-ad3f-1d40234b8404,OFF-816f216c-6e6f-538c-9258-8e59f7c55ba1,retired_soldier_non_exempt,,blank_in_source,original,2026-03-18,false,,,SRC-AHNU-2026-ZC,"{""asset_id"":""ASSET-AHNU-2026-ZC-PDF"",""row_key"":""会计学"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-377f723a-7f06-5389-a2bd-de8dd719ffbb,OFF-816f216c-6e6f-538c-9258-8e59f7c55ba1,registered_poor_family,,blank_in_source,original,2026-03-18,false,,,SRC-AHNU-2026-ZC,"{""asset_id"":""ASSET-AHNU-2026-ZC-PDF"",""row_key"":""会计学"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-5ea40f12-2b7e-5bcf-8ee3-c3a54623d4d9,OFF-3cc14bc7-072b-594b-8124-cf3a5784ffb1,total,,blank_in_source,original,2026-03-18,false,,,SRC-AHNU-2026-ZC,"{""asset_id"":""ASSET-AHNU-2026-ZC-PDF"",""row_key"":""体育教育"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-4fdd8e88-cff5-5319-a513-7809ae862c92,OFF-3cc14bc7-072b-594b-8124-cf3a5784ffb1,retired_soldier_culture_exam_exempt,,blank_in_source,original,2026-03-18,false,,,SRC-AHNU-2026-ZC,"{""asset_id"":""ASSET-AHNU-2026-ZC-PDF"",""row_key"":""体育教育"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-7459c3bd-574b-59f2-ad56-b8a5522b2fbf,OFF-3cc14bc7-072b-594b-8124-cf3a5784ffb1,retired_soldier_non_exempt,,blank_in_source,original,2026-03-18,false,,,SRC-AHNU-2026-ZC,"{""asset_id"":""ASSET-AHNU-2026-ZC-PDF"",""row_key"":""体育教育"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-f88644da-389b-584f-92ef-15f2be4dae46,OFF-3cc14bc7-072b-594b-8124-cf3a5784ffb1,registered_poor_family,,blank_in_source,original,2026-03-18,false,,,SRC-AHNU-2026-ZC,"{""asset_id"":""ASSET-AHNU-2026-ZC-PDF"",""row_key"":""体育教育"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-f95e27d3-d46b-58b7-8b92-1a9cb6c303ec,OFF-16af8806-3979-5136-a6cc-e00bc18bc769,total,,blank_in_source,original,2026-03-18,false,,,SRC-AHNU-2026-ZC,"{""asset_id"":""ASSET-AHNU-2026-ZC-PDF"",""row_key"":""供应链管理"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-29556533-72f4-5ae2-ba55-15f0866ad95a,OFF-16af8806-3979-5136-a6cc-e00bc18bc769,retired_soldier_culture_exam_exempt,,blank_in_source,original,2026-03-18,false,,,SRC-AHNU-2026-ZC,"{""asset_id"":""ASSET-AHNU-2026-ZC-PDF"",""row_key"":""供应链管理"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-91e1673e-8d15-5868-91f8-6b096d62b5aa,OFF-16af8806-3979-5136-a6cc-e00bc18bc769,retired_soldier_non_exempt,,blank_in_source,original,2026-03-18,false,,,SRC-AHNU-2026-ZC,"{""asset_id"":""ASSET-AHNU-2026-ZC-PDF"",""row_key"":""供应链管理"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-4f8aeeee-db21-51cc-9206-b06f0292e24e,OFF-16af8806-3979-5136-a6cc-e00bc18bc769,registered_poor_family,,blank_in_source,original,2026-03-18,false,,,SRC-AHNU-2026-ZC,"{""asset_id"":""ASSET-AHNU-2026-ZC-PDF"",""row_key"":""供应链管理"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-b0b6d1c5-345d-551d-9637-bb62d0daf5ea,OFF-4da1d572-b70e-54bf-9990-5eed30613bca,total,50,explicit_value,original,2026-03-18,false,,50,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":1,""row_key"":""动画"",""section"":""招生专业计划""}"
PLAN-0b5f01ec-3ba1-5879-a82f-0abda02428c2,OFF-4da1d572-b70e-54bf-9990-5eed30613bca,retired_soldier_culture_exam_exempt,5,explicit_value,original,2026-03-18,false,,5,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":1,""row_key"":""动画"",""section"":""招生专业计划""}"
PLAN-c5a8f12e-642f-5a3f-8a87-638436affcc6,OFF-4da1d572-b70e-54bf-9990-5eed30613bca,retired_soldier_non_exempt,,blank_in_source,original,2026-03-18,false,,,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":1,""row_key"":""动画"",""section"":""招生专业计划""}"
PLAN-f483ea35-6214-5210-b793-856a32065a0a,OFF-4da1d572-b70e-54bf-9990-5eed30613bca,registered_poor_family,4,explicit_value,original,2026-03-18,false,,4,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":1,""row_key"":""动画"",""section"":""招生专业计划""}"
PLAN-a1a3213b-4cf1-5a8a-8372-268573649c70,OFF-36968f67-2082-553e-8754-6252767775ce,total,100,explicit_value,original,2026-03-18,false,,100,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":1,""row_key"":""化学工程与工艺"",""section"":""招生专业计划""}"
PLAN-cd76c452-e2c4-5c75-bd3f-855690271f38,OFF-36968f67-2082-553e-8754-6252767775ce,retired_soldier_culture_exam_exempt,6,explicit_value,original,2026-03-18,false,,6,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":1,""row_key"":""化学工程与工艺"",""section"":""招生专业计划""}"
PLAN-039dda1b-2e8c-527b-8012-3029980a4b7c,OFF-36968f67-2082-553e-8754-6252767775ce,retired_soldier_non_exempt,2,explicit_value,original,2026-03-18,false,,2,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":1,""row_key"":""化学工程与工艺"",""section"":""招生专业计划""}"
PLAN-c30f84aa-27c4-5668-a5dc-5dd0fbc4a8c0,OFF-36968f67-2082-553e-8754-6252767775ce,registered_poor_family,6,explicit_value,original,2026-03-18,false,,6,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":1,""row_key"":""化学工程与工艺"",""section"":""招生专业计划""}"
PLAN-849c1285-bb0c-56d8-8b54-65efdf2e3456,OFF-a32033ea-d17c-5f12-bb75-9a68fc234b39,total,110,explicit_value,original,2026-03-18,false,,110,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":1,""row_key"":""商务英语"",""section"":""招生专业计划""}"
PLAN-9dfe5ade-26e7-5dfb-8742-48792f8db315,OFF-a32033ea-d17c-5f12-bb75-9a68fc234b39,retired_soldier_culture_exam_exempt,7,explicit_value,original,2026-03-18,false,,7,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":1,""row_key"":""商务英语"",""section"":""招生专业计划""}"
PLAN-54646ea2-6f26-5b19-bce3-80244c184656,OFF-a32033ea-d17c-5f12-bb75-9a68fc234b39,retired_soldier_non_exempt,1,explicit_value,original,2026-03-18,false,,1,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":1,""row_key"":""商务英语"",""section"":""招生专业计划""}"
PLAN-48556f2a-ce9f-59a0-b9ad-dd85dabc7a3e,OFF-a32033ea-d17c-5f12-bb75-9a68fc234b39,registered_poor_family,8,explicit_value,original,2026-03-18,false,,8,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":1,""row_key"":""商务英语"",""section"":""招生专业计划""}"
PLAN-d12f5640-b739-5c02-9f77-f64de48ffd0f,OFF-a0a75204-65b8-5059-921f-1534ddbde620,total,50,explicit_value,original,2026-03-18,false,,50,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":1,""row_key"":""学前教育"",""section"":""招生专业计划""}"
PLAN-2aaa74d4-f828-512f-a72d-0fda971959e8,OFF-a0a75204-65b8-5059-921f-1534ddbde620,retired_soldier_culture_exam_exempt,4,explicit_value,original,2026-03-18,false,,4,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":1,""row_key"":""学前教育"",""section"":""招生专业计划""}"
PLAN-f87dc0b7-9259-5c5c-b20a-29a46f4f78a4,OFF-a0a75204-65b8-5059-921f-1534ddbde620,retired_soldier_non_exempt,,blank_in_source,original,2026-03-18,false,,,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":1,""row_key"":""学前教育"",""section"":""招生专业计划""}"
PLAN-aab97149-1f63-5c1a-ad09-4557e452f3f1,OFF-a0a75204-65b8-5059-921f-1534ddbde620,registered_poor_family,6,explicit_value,original,2026-03-18,false,,6,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":1,""row_key"":""学前教育"",""section"":""招生专业计划""}"
PLAN-bc972d91-9dca-5632-a94e-f51015949d29,OFF-d8bfbe68-fd8b-52b4-ba65-0105956472f8,total,,blank_in_source,original,2026-03-18,false,,,SRC-AHNU-2026-ZC,"{""asset_id"":""ASSET-AHNU-2026-ZC-PDF"",""row_key"":""学前教育"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-4276bf35-9d62-59c0-ab67-f5d11f115b7c,OFF-d8bfbe68-fd8b-52b4-ba65-0105956472f8,retired_soldier_culture_exam_exempt,,blank_in_source,original,2026-03-18,false,,,SRC-AHNU-2026-ZC,"{""asset_id"":""ASSET-AHNU-2026-ZC-PDF"",""row_key"":""学前教育"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-4f206fc3-28e9-539b-a5ac-03a0a26420e5,OFF-d8bfbe68-fd8b-52b4-ba65-0105956472f8,retired_soldier_non_exempt,,blank_in_source,original,2026-03-18,false,,,SRC-AHNU-2026-ZC,"{""asset_id"":""ASSET-AHNU-2026-ZC-PDF"",""row_key"":""学前教育"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-1e61040a-82e5-5ab4-a330-0364e16a90bc,OFF-d8bfbe68-fd8b-52b4-ba65-0105956472f8,registered_poor_family,,blank_in_source,original,2026-03-18,false,,,SRC-AHNU-2026-ZC,"{""asset_id"":""ASSET-AHNU-2026-ZC-PDF"",""row_key"":""学前教育"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-380fcf4b-7180-5141-9214-f663942e2f41,OFF-15bbf5a4-d4a4-57af-8892-6798439b8597,total,,blank_in_source,original,2026-03-18,false,,,SRC-AHNU-2026-ZC,"{""asset_id"":""ASSET-AHNU-2026-ZC-PDF"",""row_key"":""小学教育"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-fe009d05-08e8-5d20-b768-dca9a31e01c5,OFF-15bbf5a4-d4a4-57af-8892-6798439b8597,retired_soldier_culture_exam_exempt,,blank_in_source,original,2026-03-18,false,,,SRC-AHNU-2026-ZC,"{""asset_id"":""ASSET-AHNU-2026-ZC-PDF"",""row_key"":""小学教育"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-d8e66b33-3817-540e-beb0-ff0265ff5984,OFF-15bbf5a4-d4a4-57af-8892-6798439b8597,retired_soldier_non_exempt,,blank_in_source,original,2026-03-18,false,,,SRC-AHNU-2026-ZC,"{""asset_id"":""ASSET-AHNU-2026-ZC-PDF"",""row_key"":""小学教育"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-3e443159-e003-5bb7-855f-743fb0d7ea33,OFF-15bbf5a4-d4a4-57af-8892-6798439b8597,registered_poor_family,,blank_in_source,original,2026-03-18,false,,,SRC-AHNU-2026-ZC,"{""asset_id"":""ASSET-AHNU-2026-ZC-PDF"",""row_key"":""小学教育"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-f5850c1d-decc-56de-b902-d1575163e1c3,OFF-f452a414-b935-520d-aa10-04def9d00944,total,60,explicit_value,original,2026-03-18,false,,60,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":2,""row_key"":""小学教育"",""section"":""招生专业计划""}"
PLAN-78091518-cc98-5b06-bf45-d257dc7b757b,OFF-f452a414-b935-520d-aa10-04def9d00944,retired_soldier_culture_exam_exempt,4,explicit_value,original,2026-03-18,false,,4,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":2,""row_key"":""小学教育"",""section"":""招生专业计划""}"
PLAN-aef2abec-b5a8-55e8-a0d2-716265d34457,OFF-f452a414-b935-520d-aa10-04def9d00944,retired_soldier_non_exempt,,blank_in_source,original,2026-03-18,false,,,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":2,""row_key"":""小学教育"",""section"":""招生专业计划""}"
PLAN-dd39f640-a346-571f-9f42-1ee20b8efa9a,OFF-f452a414-b935-520d-aa10-04def9d00944,registered_poor_family,7,explicit_value,original,2026-03-18,false,,7,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":2,""row_key"":""小学教育"",""section"":""招生专业计划""}"
PLAN-a3905250-240a-5526-bc45-fc5da4f949d0,OFF-4812c188-85b3-520b-ad45-6cb879dea86f,total,100,explicit_value,original,2026-03-18,false,,100,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":1,""row_key"":""市场营销"",""section"":""招生专业计划""}"
PLAN-e0dd1719-617c-55ae-a0b3-ee051c41b08b,OFF-4812c188-85b3-520b-ad45-6cb879dea86f,retired_soldier_culture_exam_exempt,12,explicit_value,original,2026-03-18,false,,12,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":1,""row_key"":""市场营销"",""section"":""招生专业计划""}"
PLAN-1999b731-149d-58b3-9df8-b491b64834f6,OFF-4812c188-85b3-520b-ad45-6cb879dea86f,retired_soldier_non_exempt,1,explicit_value,original,2026-03-18,false,,1,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":1,""row_key"":""市场营销"",""section"":""招生专业计划""}"
PLAN-82f59fc6-bbf0-5c4f-975f-98d6771c07df,OFF-4812c188-85b3-520b-ad45-6cb879dea86f,registered_poor_family,8,explicit_value,original,2026-03-18,false,,8,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":1,""row_key"":""市场营销"",""section"":""招生专业计划""}"
PLAN-48520331-7070-5a8f-8c0c-2baf555b5d45,OFF-bcf67dd3-ee10-5b16-ac09-42636f865bd0,total,80,explicit_value,original,2026-03-18,false,,80,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":1,""row_key"":""新能源材料与器件"",""section"":""招生专业计划""}"
PLAN-1eef52c7-0d05-5055-aebf-f3fca45f69db,OFF-bcf67dd3-ee10-5b16-ac09-42636f865bd0,retired_soldier_culture_exam_exempt,10,explicit_value,original,2026-03-18,false,,10,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":1,""row_key"":""新能源材料与器件"",""section"":""招生专业计划""}"
PLAN-6a96c1d3-39b3-5f8f-8a2d-a0f1d2c2cbdb,OFF-bcf67dd3-ee10-5b16-ac09-42636f865bd0,retired_soldier_non_exempt,1,explicit_value,original,2026-03-18,false,,1,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":1,""row_key"":""新能源材料与器件"",""section"":""招生专业计划""}"
PLAN-e0296d16-9149-5568-bb0a-ee106ff8e839,OFF-bcf67dd3-ee10-5b16-ac09-42636f865bd0,registered_poor_family,4,explicit_value,original,2026-03-18,false,,4,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":1,""row_key"":""新能源材料与器件"",""section"":""招生专业计划""}"
PLAN-128d9a8a-072b-57fa-9d0f-7858efaca044,OFF-4684ad65-b8f9-54eb-9bca-d57dde7d7f96,total,,blank_in_source,original,2026-03-18,false,,,SRC-AHNU-2026-ZC,"{""asset_id"":""ASSET-AHNU-2026-ZC-PDF"",""row_key"":""新能源材料与器件"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-26b2eb2b-de7d-5f06-b978-4d022fec2201,OFF-4684ad65-b8f9-54eb-9bca-d57dde7d7f96,retired_soldier_culture_exam_exempt,,blank_in_source,original,2026-03-18,false,,,SRC-AHNU-2026-ZC,"{""asset_id"":""ASSET-AHNU-2026-ZC-PDF"",""row_key"":""新能源材料与器件"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-0b7fa1de-761d-5e28-9dbf-7c8face21d51,OFF-4684ad65-b8f9-54eb-9bca-d57dde7d7f96,retired_soldier_non_exempt,,blank_in_source,original,2026-03-18,false,,,SRC-AHNU-2026-ZC,"{""asset_id"":""ASSET-AHNU-2026-ZC-PDF"",""row_key"":""新能源材料与器件"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-ae08206b-5fcb-5432-93f6-99b47a3c56ce,OFF-4684ad65-b8f9-54eb-9bca-d57dde7d7f96,registered_poor_family,,blank_in_source,original,2026-03-18,false,,,SRC-AHNU-2026-ZC,"{""asset_id"":""ASSET-AHNU-2026-ZC-PDF"",""row_key"":""新能源材料与器件"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-366f8881-78d2-5cb3-94da-bcba7bb54e8e,OFF-79e4e177-6722-5bf3-ad31-222a36a42695,total,,blank_in_source,original,2026-03-18,false,,,SRC-AHNU-2026-ZC,"{""asset_id"":""ASSET-AHNU-2026-ZC-PDF"",""row_key"":""旅游管理"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-1eefc613-65eb-5427-a2d2-057f87402924,OFF-79e4e177-6722-5bf3-ad31-222a36a42695,retired_soldier_culture_exam_exempt,,blank_in_source,original,2026-03-18,false,,,SRC-AHNU-2026-ZC,"{""asset_id"":""ASSET-AHNU-2026-ZC-PDF"",""row_key"":""旅游管理"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-870e966e-88b5-5676-bfcd-72f36ffa6502,OFF-79e4e177-6722-5bf3-ad31-222a36a42695,retired_soldier_non_exempt,,blank_in_source,original,2026-03-18,false,,,SRC-AHNU-2026-ZC,"{""asset_id"":""ASSET-AHNU-2026-ZC-PDF"",""row_key"":""旅游管理"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-7118bd09-e09b-5227-895c-2a62b26c55f3,OFF-79e4e177-6722-5bf3-ad31-222a36a42695,registered_poor_family,,blank_in_source,original,2026-03-18,false,,,SRC-AHNU-2026-ZC,"{""asset_id"":""ASSET-AHNU-2026-ZC-PDF"",""row_key"":""旅游管理"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-05eb9acc-a52d-5c56-92ae-8d72432bb9ab,OFF-7c49d94d-dcf1-5297-938c-f78353bf9dbe,total,30,explicit_value,original,2026-03-18,false,,30,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":1,""row_key"":""服装与服饰设计"",""section"":""招生专业计划""}"
PLAN-f060fb28-0e90-5244-9010-cf0f7ca0e984,OFF-7c49d94d-dcf1-5297-938c-f78353bf9dbe,retired_soldier_culture_exam_exempt,,blank_in_source,original,2026-03-18,false,,,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":1,""row_key"":""服装与服饰设计"",""section"":""招生专业计划""}"
PLAN-df16afff-a54c-54ed-9a49-e2fc3ff4b541,OFF-7c49d94d-dcf1-5297-938c-f78353bf9dbe,retired_soldier_non_exempt,,blank_in_source,original,2026-03-18,false,,,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":1,""row_key"":""服装与服饰设计"",""section"":""招生专业计划""}"
PLAN-1dc4944c-7595-550e-8ce1-68f1d4934dce,OFF-7c49d94d-dcf1-5297-938c-f78353bf9dbe,registered_poor_family,2,explicit_value,original,2026-03-18,false,,2,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":1,""row_key"":""服装与服饰设计"",""section"":""招生专业计划""}"
PLAN-ffb0cf18-bf01-53e2-b2ea-42f5c3b92410,OFF-5376fa44-82d5-5006-bb80-408b1eeb549e,total,,blank_in_source,original,2026-03-18,false,,,SRC-AHNU-2026-ZC,"{""asset_id"":""ASSET-AHNU-2026-ZC-PDF"",""row_key"":""特殊教育"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-acc2a8db-6241-5375-86e7-5dbafdb004b1,OFF-5376fa44-82d5-5006-bb80-408b1eeb549e,retired_soldier_culture_exam_exempt,,blank_in_source,original,2026-03-18,false,,,SRC-AHNU-2026-ZC,"{""asset_id"":""ASSET-AHNU-2026-ZC-PDF"",""row_key"":""特殊教育"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-1542da6c-1522-55e4-9a9f-4956a4bd965a,OFF-5376fa44-82d5-5006-bb80-408b1eeb549e,retired_soldier_non_exempt,,blank_in_source,original,2026-03-18,false,,,SRC-AHNU-2026-ZC,"{""asset_id"":""ASSET-AHNU-2026-ZC-PDF"",""row_key"":""特殊教育"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-78c330d6-37e7-5ee5-8d4f-41b8e92451bf,OFF-5376fa44-82d5-5006-bb80-408b1eeb549e,registered_poor_family,,blank_in_source,original,2026-03-18,false,,,SRC-AHNU-2026-ZC,"{""asset_id"":""ASSET-AHNU-2026-ZC-PDF"",""row_key"":""特殊教育"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-46c184d4-0c72-5708-9646-698c86bc64e9,OFF-ec9c6664-c861-5940-8475-2a5e4e745afa,total,,blank_in_source,original,2026-03-18,false,,,SRC-AHNU-2026-ZC,"{""asset_id"":""ASSET-AHNU-2026-ZC-PDF"",""row_key"":""环境工程"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-9aa5e0b0-2fce-59b7-ad3e-820b5d244b43,OFF-ec9c6664-c861-5940-8475-2a5e4e745afa,retired_soldier_culture_exam_exempt,,blank_in_source,original,2026-03-18,false,,,SRC-AHNU-2026-ZC,"{""asset_id"":""ASSET-AHNU-2026-ZC-PDF"",""row_key"":""环境工程"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-90b0e8ba-8ed7-514b-9960-188648ceadfd,OFF-ec9c6664-c861-5940-8475-2a5e4e745afa,retired_soldier_non_exempt,,blank_in_source,original,2026-03-18,false,,,SRC-AHNU-2026-ZC,"{""asset_id"":""ASSET-AHNU-2026-ZC-PDF"",""row_key"":""环境工程"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
